user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,is_anomaly
user_82,d3440fbc-666f-4c2e-b779-221d673dc19a,2025-01-01 13:43:00,60.0,100.0,30.0,30.0,20.0,1,0,0,100.0,4,6.0,7.0,1,mass_download read delete write close read download external_email download close mass_download read read close upload upload upload delete external_email external_email close email mass_download delete mass_download download read external_email mass_download external_email open delete open upload read external_email download read close upload download upload download delete close mass_download external_email mass_download upload read write close email external_email delete mass_download write open delete delete download write mass_download close mass_download email close open close download upload mass_download open write delete mass_download external_email upload mass_download read read close delete external_email open close external_email upload mass_download read upload open mass_download email upload read download write mass_download write,3.2422,1
user_43,881502ae-e6b0-4e2a-9367-e2d2540b26ab,2025-01-01 19:40:00,60.0,100.0,1.0,30.0,20.0,1,0,0,100.0,1,7.0,9.0,0,external_email mass_download read read upload external_email upload delete read external_email upload mass_download download write read upload upload upload open open mass_download email download mass_download open open delete open download mass_download open download mass_download write email upload email write upload upload write download download download write email delete write mass_download read upload email delete write email read delete download write read write upload write download write upload delete external_email delete read delete write close mass_download write download open delete external_email close external_email delete email download download email external_email read mass_download delete open email write mass_download download external_email close close external_email close,3.2749,1
user_45,a27f8c5b-f06e-488f-b0d7-5810818500fa,2025-01-01 00:25:00,60.0,5.0,30.0,1.0,1.0,0,1,0,100.0,5,9.0,8.0,1,mass_download close read download upload,2.3219,1
user_17,85518ac1-fadb-4981-8107-6843f76deb08,2025-01-01 19:50:00,60.0,5.0,1.0,1.0,1.0,0,0,0,0.0,5,7.0,6.0,1,delete download mass_download mass_download email,1.9219,1
user_56,ffda10b7-b4a1-4bdd-93a2-b4164198254c,2025-01-01 23:49:00,60.0,5.0,30.0,1.0,1.0,1,0,0,100.0,1,8.0,9.0,1,write mass_download upload external_email write,1.9219,1
user_19,ca4a44c9-4fc3-4f9a-9043-5cfd85b2197e,2025-01-01 15:16:00,1.0,5.0,1.0,1.0,1.0,0,0,0,100.0,1,7.0,7.0,1,close write upload download write,1.9219,1
user_60,0fb90904-62f4-4841-bb05-029a45a0324f,2025-01-01 21:24:00,60.0,100.0,1.0,30.0,20.0,1,0,0,0.0,1,5.0,8.0,1,read close open delete mass_download close write upload delete download write upload write read write close mass_download open open external_email write mass_download read upload upload mass_download mass_download read email open close close external_email write external_email read write upload read download download read read write close write download delete delete read mass_download upload write mass_download external_email download mass_download close email delete delete email download external_email write upload external_email email close email mass_download write close email read write upload upload open email read read download external_email close open external_email delete read mass_download download download upload upload close external_email open delete close close,3.2843,1
user_48,5281cd51-acc8-4b9b-a2fd-88b7ebb74500,2025-01-01 19:38:00,60.0,100.0,1.0,30.0,20.0,1,0,0,100.0,4,7.0,8.0,0,delete write write write email download open external_email upload upload delete upload open upload download close close delete write download delete download external_email download write download email download download delete delete email open read close download close write delete delete upload delete read open open open email read close external_email mass_download upload close close read delete read delete read read open write delete read delete external_email read read mass_download write delete close download close download upload close email external_email delete delete open external_email close close email close open mass_download download download read read mass_download email mass_download mass_download read write upload,3.2434,1
user_54,0f434563-6e33-40a3-bd0b-0329fbe1c595,2025-01-01 16:06:00,1.0,100.0,1.0,30.0,20.0,1,0,0,100.0,2,7.0,10.0,0,mass_download open download close upload download open write download delete email write close upload open read mass_download delete email close open read email mass_download delete mass_download read external_email download upload delete close download mass_download delete download download download download read read delete email email upload external_email email email email mass_download write download email external_email upload external_email delete write mass_download download delete mass_download mass_download download external_email close email close mass_download download open read email close open delete open close open upload open delete download delete delete open download close download upload email open email read download read write close close mass_download,3.2274,1
user_92,247ee757-3304-4069-b8fb-8d07d15b8263,2025-01-01 10:31:00,60.0,5.0,30.0,1.0,1.0,1,0,0,100.0,1,6.0,9.0,0,external_email upload download write delete,2.3219,1
user_73,5e9c1a43-601f-45fd-85fc-dbff1df903b2,2025-01-01 14:51:00,1.0,5.0,1.0,1.0,1.0,0,0,0,100.0,5,8.0,10.0,1,mass_download read close download close,1.9219,1
user_60,17365a23-af67-447b-9da2-4582e3136413,2025-01-01 19:24:00,60.0,100.0,1.0,30.0,20.0,0,0,0,0.0,2,10.0,6.0,1,mass_download external_email email delete email write open email mass_download external_email open write delete delete delete read write delete open delete download write read open external_email close upload close delete email download delete close upload external_email close delete write upload write external_email open delete external_email read close open delete open close read email open open download external_email write read email external_email close write close close external_email external_email external_email open external_email read close mass_download write read read read close upload open mass_download delete write download mass_download read email upload external_email write read mass_download external_email email write open email read read external_email mass_download,3.2277,1
user_3,e8c42ff4-3ab8-47bd-b047-b65de7bae95f,2025-01-01 01:12:00,1.0,100.0,30.0,30.0,20.0,0,1,0,0.0,5,7.0,5.0,1,read download close read upload external_email email email read upload close close download delete upload email download upload write open email external_email close read mass_download write mass_download read upload write upload open email delete delete download mass_download close write upload download read write read close close delete upload close email upload external_email upload read close write external_email close read delete open close upload delete read email close email open email close write close read upload download mass_download write close open external_email open close delete mass_download upload download open open open read upload upload external_email upload delete email read download download,3.2288,1
user_87,d0295065-c5f8-4be3-87af-ee88191bf49a,2025-01-01 17:49:00,1.0,100.0,30.0,30.0,20.0,0,0,0,0.0,4,7.0,5.0,0,write mass_download mass_download delete upload external_email write email delete write delete mass_download close delete external_email open external_email mass_download delete download upload mass_download mass_download open external_email delete delete open delete email download close delete email write email open delete download external_email read email open email delete delete close open read email mass_download email email email read upload delete close email write delete delete email write read delete read delete close external_email download upload external_email open close email delete mass_download email open email upload external_email external_email open read email download write mass_download open delete close mass_download external_email read upload mass_download close download,3.2086,1
user_13,e22767bf-caa4-40b7-bda5-f574441b272e,2025-01-01 02:52:00,60.0,5.0,1.0,1.0,1.0,0,1,0,100.0,1,10.0,5.0,1,write write external_email delete read,1.9219,1
user_45,dbecfb10-c2f9-4396-868f-6c2781484386,2025-01-01 18:05:00,60.0,100.0,30.0,30.0,20.0,0,0,0,0.0,1,6.0,10.0,0,download upload download email email delete read close mass_download mass_download open open mass_download open read close close mass_download close read external_email delete read write read open download email read read write external_email read download delete read read close mass_download write mass_download mass_download open delete external_email email email delete mass_download download close download write email upload upload read delete email email read open external_email read delete delete open email email download delete delete close read mass_download close delete write download upload write delete open write write upload mass_download open close read upload external_email open close write mass_download download mass_download close open,3.2624,1
user_17,98c41dba-d764-4091-85a4-007cf2a56451,2025-01-01 20:58:00,1.0,100.0,30.0,30.0,20.0,0,0,0,100.0,3,10.0,7.0,1,download open download delete close upload download upload close read write external_email read external_email external_email close open write write external_email mass_download close upload download open delete open read mass_download external_email delete close delete delete open upload open email read delete write write mass_download mass_download write mass_download external_email download write read download download download open external_email open mass_download delete external_email mass_download open open download read open email close email email read read upload upload download close download mass_download upload external_email external_email delete external_email read mass_download email mass_download external_email open write read open read open close download close close external_email open mass_download,3.2607,1
user_97,6110701b-8062-4bb7-b119-2174c580a8b0,2025-01-01 01:38:00,60.0,100.0,30.0,30.0,20.0,0,1,0,100.0,5,7.0,5.0,0,read delete delete email delete delete download open external_email upload download download download mass_download read read download write upload open open read close open read external_email delete read read close email email email write mass_download write write open external_email open mass_download write external_email download write upload delete open download upload delete email download open close delete upload upload download close external_email upload read read open download external_email mass_download delete close external_email external_email open delete external_email close close mass_download open open upload mass_download write email upload close read external_email open mass_download read open delete upload mass_download close external_email read upload email,3.2885,1
user_90,3d030979-34ab-49b0-886b-ae8e068f688d,2025-01-01 15:11:00,60.0,100.0,30.0,30.0,20.0,1,0,0,0.0,2,7.0,7.0,1,mass_download mass_download download download close write mass_download download close open write mass_download close email close download open download close read close open open email mass_download delete email email mass_download open open upload open open open email close mass_download email open delete delete external_email close email email external_email read external_email write external_email write open email mass_download delete mass_download upload email read write upload write delete write delete delete close download upload read mass_download email mass_download mass_download external_email write delete email email download email write upload close delete write write open email delete upload open open upload external_email external_email open read close,3.2427,1
user_32,a63dff4e-ba39-441a-86fb-caf0e6f6b8b2,2025-01-01 15:37:00,1.0,100.0,30.0,30.0,20.0,0,0,0,100.0,3,6.0,5.0,1,close close delete email email upload external_email write email upload download delete read read mass_download close mass_download email download delete download delete download email close open close external_email mass_download email write mass_download download mass_download delete write read mass_download close external_email download mass_download external_email external_email read close open delete delete download upload external_email external_email upload external_email read mass_download mass_download read upload write open upload upload download read delete read download external_email upload email download delete read email upload read delete upload read read delete read mass_download close close delete upload write mass_download external_email email write write email upload delete external_email close,3.2498,1
user_93,f1de72d3-2c53-434b-9771-865666e96c85,2025-01-01 04:07:00,1.0,5.0,30.0,1.0,1.0,1,1,0,100.0,2,6.0,6.0,0,delete download download write write,1.5219,1
user_43,66e6eaa0-ebea-4f4d-90d2-39dcf9b0f358,2025-01-01 00:39:00,1.0,5.0,30.0,1.0,1.0,0,1,0,100.0,1,5.0,6.0,0,read mass_download open external_email read,1.9219,1
user_76,7afd28f8-1168-4a03-b7f5-3679b9ee6d2c,2025-01-01 11:59:00,1.0,100.0,1.0,30.0,20.0,0,0,0,0.0,2,7.0,9.0,1,upload download close write mass_download mass_download read mass_download download download close write upload upload email email read upload email write open upload download write upload read read mass_download close mass_download mass_download write open read download upload read mass_download write email open download upload upload mass_download close open mass_download read read download write delete external_email email upload email open download open mass_download delete download read download write delete external_email close email upload external_email delete email upload delete close delete close read upload mass_download download download read email open close write upload delete upload open read delete close mass_download external_email mass_download mass_download,3.2485,1
user_69,222eb052-9ed2-406a-88ba-520065c98d22,2025-01-01 18:42:00,60.0,5.0,1.0,1.0,1.0,0,0,0,0.0,4,9.0,8.0,1,read external_email open external_email close,1.9219,1
user_62,c9462ec3-a313-4958-8b20-ed224bb1bc42,2025-01-01 17:26:00,60.0,5.0,1.0,1.0,1.0,0,0,0,100.0,2,8.0,8.0,1,read mass_download write email delete,2.3219,1
user_96,1e74d4c1-32eb-478d-b92c-e7b7998616d3,2025-01-01 07:04:00,60.0,100.0,1.0,30.0,20.0,1,0,0,0.0,2,8.0,9.0,1,email delete read delete email email read upload upload open open open upload read write read write upload upload email upload close close email open email delete external_email external_email read close email read download mass_download external_email close email close mass_download close upload email download delete delete mass_download open download mass_download delete write download delete write write email upload upload download external_email open download delete mass_download read external_email external_email read mass_download mass_download upload read external_email external_email delete upload external_email open external_email close delete email close write close mass_download close read open download download upload read read read delete external_email email upload,3.2832,1
user_47,caafc70a-c6b4-421d-98bb-c9ba19e101d5,2025-01-01 02:11:00,60.0,5.0,1.0,1.0,1.0,1,1,0,0.0,1,9.0,8.0,1,close external_email write email write,1.9219,1
user_48,8bece4cc-aa5e-4166-b953-0a9e58164535,2025-01-01 03:09:00,60.0,5.0,1.0,1.0,1.0,0,1,0,0.0,3,9.0,7.0,1,email email upload write close,1.9219,1
user_98,3a289ace-4b67-41ce-86c8-3e5221bd9d34,2025-01-01 00:57:00,1.0,5.0,1.0,1.0,1.0,0,1,0,0.0,2,8.0,7.0,0,mass_download write mass_download upload download,1.9219,1
user_20,d39cd184-e3d3-44b7-999b-7d7933e09400,2025-01-01 21:16:00,60.0,100.0,30.0,30.0,20.0,0,0,0,0.0,3,7.0,6.0,1,delete download external_email email write email write open write read write download external_email mass_download delete delete external_email upload email write external_email close close open close write mass_download download mass_download open email close download mass_download email read upload download email delete close open external_email upload write mass_download mass_download external_email write external_email upload email email read open open close delete delete mass_download read download write delete external_email close external_email upload upload upload external_email mass_download read write close delete open open upload write write write email open mass_download email read upload close email open email read external_email write upload external_email upload open write,3.2742,1
user_84,10069d1b-414f-490d-b0b1-048d2014c33c,2025-01-01 19:42:00,60.0,100.0,30.0,30.0,20.0,1,0,0,100.0,4,6.0,7.0,0,read external_email upload email external_email read mass_download upload read mass_download read open email read open upload upload close delete download write delete close close upload open download upload download write upload read write read close upload download download mass_download close delete close write download mass_download read read delete mass_download download close open external_email email upload upload mass_download external_email upload mass_download download write delete close mass_download delete mass_download write external_email write email mass_download external_email write close external_email close write write download upload download open external_email email email read delete open download mass_download read download write mass_download close open upload mass_download write,3.2721,1
user_38,04be96b4-93f3-47ad-a593-bcfb0be0a9cc,2025-01-01 06:25:00,1.0,100.0,30.0,30.0,20.0,1,0,0,0.0,1,8.0,7.0,0,write mass_download download external_email read write read close delete external_email close external_email external_email email upload upload close external_email read mass_download external_email write download download email delete upload open external_email open external_email email external_email open close open mass_download mass_download upload mass_download delete external_email read email open email upload delete read upload read delete close download read read close open upload download write upload delete write write upload open upload external_email email external_email external_email write email mass_download email download close close write upload open download email mass_download download write close read read write email email close write write email open delete mass_download,3.2957,1
user_59,2a53d8e7-234a-4573-8b46-241487d4562f,2025-01-01 00:34:00,1.0,100.0,30.0,30.0,20.0,0,1,0,100.0,4,7.0,5.0,0,mass_download upload mass_download download email download upload close external_email read read email open write email external_email upload external_email mass_download close close download upload read write close external_email open delete external_email write external_email delete read mass_download write mass_download read upload read write read read open download download delete open read mass_download upload read external_email email email download external_email close upload upload close open delete delete mass_download close upload external_email email mass_download close read write write open read close email external_email open open external_email read download close write read delete upload upload open mass_download delete write delete download email close mass_download email,3.3011,1
user_58,36d05259-1bdd-4573-8f4b-d71aee16bed1,2025-01-01 19:39:00,1.0,100.0,1.0,30.0,20.0,0,0,0,100.0,1,9.0,7.0,1,write external_email email external_email mass_download upload close read external_email open delete delete open read email download upload download email open open delete mass_download delete open upload mass_download delete write open download close email upload close download write external_email write external_email delete upload mass_download mass_download delete email write write open download external_email email close download delete close read open close email delete delete external_email mass_download delete email read delete download open external_email email delete download download read delete upload upload delete external_email mass_download open email read write read external_email external_email mass_download open delete download mass_download upload external_email read write download email,3.2717,1
user_78,9adbdc5a-d25d-4d1b-95a6-b5c1de0704fb,2025-01-01 03:14:00,60.0,5.0,1.0,1.0,1.0,0,1,0,0.0,5,9.0,9.0,1,upload email upload write read,1.9219,1
user_89,e9a0280a-c8fc-4267-bd31-0b9628254a39,2025-01-01 11:07:00,60.0,100.0,30.0,30.0,20.0,0,0,0,100.0,3,9.0,8.0,0,close close read download upload mass_download close mass_download email email delete delete delete write download read read delete upload external_email read write download upload mass_download close upload delete email write close download read open read open open open external_email write external_email open upload email read delete external_email email upload delete external_email external_email external_email close write download external_email email open email upload close mass_download read delete mass_download external_email external_email mass_download read email read open email open download external_email mass_download mass_download close write external_email close delete read read email close write write email delete write read download open close write external_email open,3.2911,1
user_40,0d9e3897-fa44-4a49-8768-9ca609853109,2025-01-01 04:38:00,1.0,5.0,1.0,1.0,1.0,0,1,0,100.0,1,10.0,7.0,0,write write write external_email external_email,0.971,1
user_85,e7113fe7-dbec-4144-a1f2-3d80417851e2,2025-01-01 13:54:00,1.0,100.0,30.0,30.0,20.0,0,0,0,100.0,1,5.0,10.0,0,read download mass_download open write read close delete open close close delete upload read write read open read delete close upload read email read delete external_email email close write delete delete mass_download email read write delete upload close delete email mass_download delete email open download delete delete external_email download delete delete close external_email delete open write delete download read close close write email upload open download close open delete download upload upload download mass_download write mass_download close mass_download mass_download external_email delete upload mass_download write delete mass_download external_email write mass_download download close email email write email email external_email external_email open close,3.2573,1
user_45,068e9bae-98ff-4734-97f3-6c77ba0ab506,2025-01-01 00:41:00,1.0,5.0,30.0,1.0,1.0,1,1,0,0.0,4,9.0,10.0,1,upload read mass_download external_email download,2.3219,1
user_59,0d97f438-68e1-4798-b118-be1c5fdb1f52,2025-01-01 01:37:00,60.0,5.0,30.0,1.0,1.0,1,1,0,100.0,2,7.0,6.0,0,read external_email read mass_download read,1.371,1
user_57,a44e1af8-ac05-4df4-926f-9e95efdf8a4a,2025-01-01 02:57:00,1.0,100.0,1.0,30.0,20.0,1,1,0,100.0,2,10.0,7.0,0,open open delete mass_download upload read read email write email delete read mass_download upload delete download delete mass_download download upload email mass_download open mass_download delete open read close download mass_download open close read read download email mass_download upload email close write close mass_download external_email open upload upload open close download download email upload open delete upload download delete upload close download write external_email download upload read read upload close write write external_email read upload close open download mass_download close open download download download close open external_email read upload delete read download write mass_download download upload read read upload write mass_download,3.2259,1
user_12,96128b2d-1f72-4df3-9a6c-d529d3c34d29,2025-01-01 06:40:00,60.0,5.0,1.0,1.0,1.0,0,0,0,100.0,5,7.0,10.0,0,mass_download write external_email external_email read,1.9219,1
user_38,307dcbc1-2d81-4894-88f1-7660590df573,2025-01-01 05:32:00,1.0,100.0,1.0,30.0,20.0,1,1,0,0.0,3,8.0,8.0,1,download email download read external_email delete mass_download download close write read delete write external_email delete open open email external_email open read mass_download write read download download delete upload upload write write external_email upload write read read email email email mass_download upload upload external_email close write mass_download open download write read upload close close email close download external_email email write email write external_email external_email close download download read close email external_email external_email delete delete upload delete open download email delete close download close upload mass_download close upload open read write upload write download upload mass_download close open close read upload email,3.2865,1
user_99,6f5dd540-a531-4ef1-8709-72c44b208aa1,2025-01-01 20:16:00,60.0,5.0,1.0,1.0,1.0,1,0,0,100.0,5,9.0,9.0,0,email external_email write download upload,2.3219,1
user_98,f4c4d0c7-29c2-46e1-9ffc-81d9865e02f0,2025-01-01 05:05:00,1.0,100.0,1.0,30.0,20.0,1,1,0,100.0,2,9.0,7.0,1,open mass_download read upload close external_email close download delete download mass_download delete open mass_download mass_download external_email close delete mass_download delete upload external_email read open write upload download mass_download delete email delete external_email email write delete open open write delete open delete close download write upload download download delete upload mass_download delete read read upload delete open read upload upload external_email delete download read read open open upload mass_download email close external_email open upload external_email external_email mass_download download mass_download read close mass_download upload read external_email close delete delete delete email read write delete read download external_email write close write mass_download email,3.2554,1
user_38,0189f47a-6b76-44b3-a57f-956b4a1150cf,2025-01-01 09:52:00,1.0,5.0,1.0,1.0,1.0,1,0,0,0.0,5,8.0,5.0,1,upload mass_download external_email close mass_download,1.9219,1
user_87,a3355262-26a2-4ad8-be38-a4a731da093f,2025-01-01 23:35:00,60.0,5.0,30.0,1.0,1.0,1,0,0,0.0,5,9.0,7.0,1,delete mass_download open write write,1.9219,1
user_33,c685bc98-8332-4eef-9ba8-b4667be63871,2025-01-01 04:38:00,60.0,5.0,30.0,1.0,1.0,1,1,0,100.0,4,8.0,6.0,1,close download external_email open write,2.3219,1
user_35,a8430b85-be96-411f-8367-a8e45bd98626,2025-01-01 03:46:00,60.0,100.0,1.0,30.0,20.0,1,1,0,0.0,1,7.0,10.0,1,open open read read download external_email mass_download download mass_download email email write external_email download upload mass_download close upload mass_download write upload delete read close upload email download close email open write email mass_download close email email read delete open external_email mass_download close delete email read email read delete delete mass_download download upload email email upload upload external_email download open download mass_download close download download email upload email close write read upload download close write open read delete external_email download upload write email close download open email read download mass_download close mass_download delete open external_email open open open external_email mass_download read,3.271,1
user_84,0ebec752-7e17-449e-bd24-865d5a70f35c,2025-01-01 03:00:00,60.0,5.0,1.0,1.0,1.0,1,1,0,100.0,5,6.0,6.0,0,upload write external_email read close,2.3219,1
user_50,2b41de4e-f578-48d7-8ca8-06a2b4d92315,2025-01-01 03:48:00,60.0,5.0,30.0,1.0,1.0,0,1,0,100.0,3,9.0,10.0,1,external_email open write download read,2.3219,1
user_69,70424ee2-4c47-4315-b24d-c1992ed1451b,2025-01-01 09:03:00,1.0,5.0,30.0,1.0,1.0,0,0,0,100.0,5,8.0,7.0,0,read delete close close download,1.9219,1
user_33,d614f198-51a1-4e26-8188-7154ad80dedb,2025-01-01 22:48:00,1.0,5.0,30.0,1.0,1.0,0,0,0,0.0,2,5.0,9.0,0,write delete external_email close close,1.9219,1
user_32,49b9ba80-06ff-48fe-89fd-2ea8043ed71c,2025-01-01 06:52:00,1.0,100.0,1.0,30.0,20.0,0,0,0,0.0,3,7.0,7.0,1,mass_download upload external_email mass_download close download delete open download mass_download close write delete upload delete email external_email open mass_download write download upload delete close email read download write mass_download close upload open delete external_email download read download email download external_email download open write external_email open read delete open read mass_download external_email close external_email delete email mass_download upload email delete download email mass_download upload write external_email close upload mass_download open external_email upload email delete mass_download mass_download email email open mass_download external_email upload close mass_download read mass_download download open open open mass_download upload mass_download write write upload delete mass_download email close mass_download,3.2508,1
user_93,de930cf4-d929-45fa-b1c0-1e0fc295ce5e,2025-01-01 23:55:00,60.0,100.0,30.0,30.0,20.0,0,0,0,0.0,4,7.0,9.0,1,external_email download write mass_download download mass_download upload download delete download write mass_download download open write download download download mass_download open close delete external_email close write mass_download upload close write upload write email download external_email mass_download mass_download write write delete external_email download download write upload download delete delete upload delete close upload delete write external_email delete external_email upload delete delete close read mass_download read external_email open upload write delete upload download mass_download email delete external_email read download read mass_download external_email download write download close open write read close download mass_download read email upload delete mass_download download download download upload upload delete,3.1405,1
user_22,71b96b8b-7a51-459d-8077-79d158488edb,2025-01-01 06:06:00,60.0,5.0,1.0,1.0,1.0,0,0,0,0.0,2,8.0,5.0,0,open close mass_download mass_download close,1.5219,1
user_30,cf6cdf60-2169-436f-9d99-8c9fa9f5ea36,2025-01-01 19:00:00,1.0,5.0,1.0,1.0,1.0,0,0,0,100.0,4,10.0,9.0,1,upload external_email external_email email write,1.9219,1
user_28,5e9c7575-5695-473e-940f-dcb283fa734b,2025-01-01 16:41:00,60.0,100.0,1.0,30.0,20.0,1,0,0,0.0,3,10.0,7.0,1,open email mass_download open open close upload email download mass_download read read delete email upload open close email close mass_download write upload external_email upload write upload open download write external_email read mass_download mass_download external_email upload mass_download delete email delete open read mass_download close close mass_download open close email download upload read open close external_email external_email external_email write read mass_download delete delete write write download download download delete email download close write email delete read download upload mass_download delete download open close write close email read open write email close read email upload read delete read email delete read download email,3.2976,1
user_24,69ec8774-74d9-455d-8b78-eca9ebdffb68,2025-01-01 10:13:00,1.0,5.0,30.0,1.0,1.0,0,0,0,0.0,5,9.0,8.0,1,delete read open email email,1.9219,1
user_43,b0e4c1ee-b13c-4d09-a0a4-981fde1e0ce3,2025-01-01 16:31:00,1.0,100.0,1.0,30.0,20.0,1,0,0,0.0,4,10.0,6.0,1,write email write close upload upload download read email email read download external_email open write upload external_email mass_download write write upload read open open close download open external_email open write read external_email upload email external_email open email write upload open delete mass_download read mass_download delete read email external_email delete write close upload read download upload external_email write read write email external_email mass_download read upload upload close download email read close delete email mass_download open close write open write delete write read external_email external_email external_email open external_email external_email external_email mass_download open upload download external_email read delete external_email close email open open,3.237,1
user_89,df893cf9-5016-4d99-b694-632d59e3cf32,2025-01-01 02:24:00,60.0,5.0,30.0,1.0,1.0,0,1,0,0.0,3,7.0,9.0,1,download open external_email open email,1.9219,1
user_52,d42acebe-bb69-44c2-b8b7-312686de5cc9,2025-01-01 16:56:00,60.0,5.0,30.0,1.0,1.0,1,0,0,100.0,1,8.0,8.0,0,external_email mass_download mass_download delete close,1.9219,1
user_55,49fa2ef8-e6ad-4719-b076-f44e1a723ed9,2025-01-01 22:09:00,60.0,100.0,1.0,30.0,20.0,1,0,0,100.0,1,8.0,8.0,1,open upload open external_email close open write external_email read mass_download delete download mass_download write email delete download download read write open upload mass_download mass_download read write delete external_email external_email delete upload read delete write open read email upload close email read external_email email open delete mass_download read download email close close mass_download email external_email email external_email download download close download mass_download upload delete read write download download email delete mass_download write read delete upload external_email email close external_email open download upload download email read mass_download open email email upload open upload read external_email open mass_download download mass_download read delete open,3.2909,1
user_16,17951746-8c7c-4027-99ff-66121f5dfec4,2025-01-01 03:25:00,60.0,100.0,1.0,30.0,20.0,1,1,0,0.0,3,7.0,7.0,1,close read read email email read external_email email download delete close download email open close close read close open delete upload open external_email mass_download external_email mass_download mass_download mass_download close delete email upload write email read close delete open email delete open delete external_email upload email external_email close mass_download upload upload open download delete email open read external_email mass_download email email open close mass_download external_email read upload external_email open delete external_email upload email download email close download upload delete external_email close download mass_download open delete delete mass_download mass_download upload write delete close external_email upload delete read upload close download email external_email,3.2171,1
