file_create_count,file_update_count,file_delete_count,file_access_sensitive_docs,file_sensitive_word_matches,file_contains_card_number,file_contains_passport_data,file_confidentiality_score,archive_created_count,file_permission_changed_count,file_system_update_count,visited_webmail_allowed,visited_file_sharing_allowed,http_requests_count,upload_volume_MB,distinct_domains_accessed,visited_webmail,visited_file_sharing_site,vpn_activated,proxy_used,external_ip_contacted,site_contains_sensitive_words,dns_request_count,suspicious_dns_queries,non_http_traffic_count,used_ftp_or_smtp,upload_spike_detected,visited_risky_category_sites,site_category_diversity,external_upload_without_web_activity,site_semantic_risk_score,process_count,unknown_processes_started,admin_tools_used,time_in_terminal_sec,automation_tool_detected,screen_capture_tools_used,usb_devices_connected,usb_vendor_blacklisted,usb_file_copy_count,usb_copy_volume_MB,usb_executable_found,usb_encrypted_volume_found,usb_access_outside_hours,activity_outside_work_hours,activity_weekend_hours,clipboard_sensitive_matches,danger_score
3,3,0,1,4,0,0,0.24959447708093474,0,0,0,3,1,47,42.79479526477058,4,3,1,0,0,3,0,35,1,0,0,0,1,5,0,0.35764184951804545,52,3,0,44,0,0,1,0,5,16.705565108231255,1,0,1,0,0,1,0
2,2,0,0,2,0,0,0.03582104986131296,2,0,1,0,4,48,59.991496074740574,5,2,1,0,0,3,0,40,0,3,0,0,0,6,0,0.3061935796429591,63,4,0,62,0,0,4,0,2,5.564803082354858,0,0,0,0,0,1,0
2,2,1,1,5,0,0,0.8301223145995166,1,0,0,5,4,56,23.762517563791125,8,2,3,0,0,5,4,32,0,1,0,0,1,3,0,0.9897717168133864,58,5,0,51,0,0,0,0,6,46.49392399829105,0,0,0,1,0,1,0
4,0,1,3,0,0,0,0.7371428005191232,2,1,0,3,1,54,26.646598693659577,2,1,1,0,0,1,2,41,0,0,0,0,1,7,0,0.496001585852501,55,3,0,67,0,0,2,0,8,23.600189002097366,0,0,0,0,0,0,0
3,0,1,0,1,0,0,0.11477872544665213,1,0,0,3,2,52,43.5790809384363,5,2,0,0,0,2,1,31,0,1,0,0,2,2,0,0.9727117057831705,52,2,0,63,0,0,0,0,1,34.91230509270175,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0.6313712503248787,1,1,0,7,1,38,97.30316279146555,7,2,0,1,0,3,3,28,0,1,0,0,1,5,0,0.13529168938865455,40,1,0,56,0,0,1,0,6,20.592846424960083,0,0,0,1,0,2,0
0,0,2,1,1,0,0,0.057437395104067646,0,0,0,4,0,56,63.52016416666873,7,1,1,0,0,3,1,35,0,2,0,0,0,10,0,0.4889559970305509,54,2,0,74,0,0,0,0,5,22.872040498941416,0,0,0,0,1,4,0
2,0,2,1,2,0,0,0.6942812002941713,2,1,0,2,2,43,54.71181471112905,4,2,2,0,0,3,0,37,0,0,0,0,0,5,0,0.7326394716771638,54,1,0,40,0,0,1,0,3,31.73749675963798,0,0,0,0,0,1,0
2,3,0,2,0,0,0,0.6497727659643477,3,0,0,5,1,51,38.82325388737483,8,2,2,0,0,6,1,33,0,2,0,0,0,3,0,0.5836541709634004,55,2,0,62,0,0,0,0,5,17.804928953293604,0,0,0,1,0,0,0
4,1,0,1,2,1,0,0.42742970854171025,0,1,2,2,4,41,30.94703478478671,5,2,1,0,0,2,0,25,0,0,0,0,0,3,0,0.5151070948183869,37,2,0,43,0,0,0,0,2,22.053046656832258,0,0,0,0,0,2,0
2,1,0,2,1,0,0,0.26322956023510247,1,1,2,2,0,46,76.89666546324842,4,2,0,0,0,2,1,23,0,2,0,0,1,6,0,0.6009503616352461,50,2,0,49,0,0,1,0,4,22.005465186552453,0,0,0,0,0,0,0
3,1,0,3,4,0,0,0.40477317646046895,1,0,0,3,1,59,5.6325817822308535,3,2,0,0,1,5,1,27,1,1,0,0,1,4,0,0.8491100971300324,56,1,0,76,0,0,2,0,4,9.760185080135455,0,0,0,0,0,1,0
0,1,1,2,1,0,0,0.8179414741321164,0,0,1,1,5,43,32.257058817551595,5,0,2,0,0,4,0,30,0,1,0,0,0,2,0,0.5864312860283228,51,0,0,63,0,0,3,0,2,49.335111043414344,0,0,0,1,0,1,0
5,1,2,2,1,0,0,0.5428018900938469,3,1,1,4,3,48,84.47655995001145,1,1,0,1,0,2,1,27,0,0,1,0,2,6,0,0.35676948586662527,55,2,0,62,0,0,1,0,6,47.96386982702228,0,0,0,1,0,0,0
1,2,0,0,1,0,0,0.31049428511752764,3,0,1,5,0,43,1.3507426345255942,3,3,1,0,1,4,2,28,0,1,0,0,0,4,0,0.512955822563246,46,2,0,62,0,0,2,0,6,13.509590778649809,0,1,0,0,0,1,0
1,0,0,1,3,0,0,0.8257633058634106,0,0,1,5,2,57,98.20512010757298,4,1,0,0,0,2,0,32,0,3,0,0,1,5,0,0.3464823982402121,39,3,0,62,1,0,1,0,3,31.491078579263895,0,0,0,0,0,1,0
0,2,0,1,2,0,0,0.17065769074279724,1,0,0,4,0,45,51.955776409662455,2,2,5,1,0,4,3,28,0,1,0,0,3,4,0,0.18564209278852462,46,1,1,68,0,0,0,0,7,42.1266147872808,0,0,0,0,0,3,0
1,0,1,2,3,0,0,0.7872780128280081,0,0,0,6,2,39,30.692712634250903,3,2,0,0,0,1,1,21,0,2,0,0,2,4,0,0.033923465276974096,54,3,0,63,0,0,2,0,6,14.370262351464419,0,0,0,0,0,0,0
2,1,1,1,4,0,1,0.7785026064018331,0,0,0,1,1,38,74.37380752514498,2,1,1,0,0,3,1,27,0,0,0,0,0,2,0,0.7882548727712887,43,0,0,60,0,0,3,0,4,25.580150213919847,0,0,0,0,0,2,0
1,2,0,2,1,1,0,0.8474709637967226,0,0,1,3,5,44,77.61584459463981,4,5,0,1,0,2,0,30,0,1,0,0,1,7,1,0.43062368583926325,47,3,0,58,0,0,2,0,8,21.73578378549635,0,0,0,0,0,2,0
2,0,0,0,4,0,0,0.6470767469783902,0,0,1,3,1,55,28.959252341153846,4,0,1,0,0,4,0,27,0,0,0,0,1,4,0,0.8464716388765829,47,3,0,59,0,0,1,0,5,12.404371681524697,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0.4598287411651689,1,0,0,2,1,54,75.74434876867697,1,0,0,0,0,5,0,35,1,1,0,0,0,3,0,0.08678262719280161,33,0,0,67,0,0,4,0,8,33.663285745056676,0,0,0,0,0,1,0
3,0,1,2,2,0,0,0.42969083194428626,1,0,1,2,2,53,92.76906712489597,5,3,1,0,0,4,0,40,0,0,1,0,1,3,0,0.5691813398999633,44,1,0,49,0,0,1,0,4,7.865026865464894,0,0,0,0,0,1,0
3,0,1,1,3,0,0,0.04488803543428832,3,0,0,1,1,54,96.24850560430886,6,1,2,1,0,1,0,36,0,2,0,0,1,4,0,0.050545677609664,48,3,0,59,0,0,3,0,8,24.025688205853868,0,0,0,1,0,1,0
0,0,1,5,0,0,0,0.8574400174646142,0,0,0,1,2,54,42.82485137625332,7,2,0,0,1,1,0,34,0,0,0,0,0,6,0,0.8329798552676543,46,3,0,81,0,0,2,0,5,6.557405001463269,0,0,0,1,0,0,0
4,0,1,1,3,0,0,0.6705974662916847,0,0,0,3,2,50,31.13307966248326,3,5,1,0,0,2,0,35,0,3,0,0,1,5,0,0.22655169887714477,48,4,0,51,0,0,1,0,8,25.54405703969159,0,0,0,0,0,1,0
2,1,0,0,2,0,0,0.08496097708412775,0,0,1,0,1,35,43.66053365294509,3,3,1,0,0,2,1,25,0,1,0,0,2,4,0,0.743209759935017,66,0,0,45,0,0,3,0,5,41.03299950543569,1,0,0,1,0,0,0
4,0,1,1,3,0,0,0.9566926105778778,0,0,0,3,1,46,48.33920511927242,5,1,0,0,0,5,3,22,0,1,0,0,1,7,0,0.2954873605899744,52,4,0,49,0,0,1,0,7,22.303013167128274,0,0,0,1,0,1,0
1,3,0,0,3,0,0,0.2584361075321294,0,0,0,3,3,52,31.364555125223095,4,2,0,0,0,1,1,27,0,3,0,0,1,4,0,0.38760001689738277,46,1,0,52,0,0,0,0,6,13.114763163431896,0,0,1,0,0,3,0
0,2,0,0,2,0,0,0.8820745276916492,5,0,0,4,1,52,97.31395962084618,3,2,1,0,1,4,1,32,0,3,0,0,1,7,0,0.6079607232561748,44,4,0,52,0,0,3,0,5,22.707418065560958,0,0,0,0,0,0,0
2,0,0,2,2,0,0,0.7804165105305936,1,0,1,1,1,48,58.97995483025871,5,0,1,0,0,4,2,30,0,0,0,0,0,6,1,0.34077202008259333,46,3,0,69,0,0,1,1,6,13.524467577410743,0,0,0,0,0,1,0
2,3,0,1,4,0,0,0.1346460667123912,0,0,1,2,1,42,58.19572328840119,4,4,2,1,0,1,0,37,1,2,0,0,2,3,0,0.8029713003408789,50,1,0,47,0,0,1,0,4,25.97007887032238,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0.7994566567792448,1,0,0,5,1,58,48.917786201056956,7,2,0,0,0,3,1,34,0,1,0,0,0,10,0,0.6651356996109732,54,2,0,56,0,0,1,1,5,6.811266277236369,0,0,0,0,0,2,0
0,0,0,0,3,0,0,0.44165891196560714,1,0,0,4,2,60,80.60721226927011,3,3,1,0,0,3,0,35,0,0,0,0,0,7,0,0.1843185562441777,50,1,0,74,0,0,1,0,4,47.41096594304324,0,0,0,0,0,1,0
3,1,1,1,1,0,0,0.33836315408148576,2,0,1,3,1,43,18.523835279153506,8,3,0,0,0,3,2,35,0,3,0,0,1,7,0,0.3457230280619379,61,2,0,47,0,0,2,0,5,12.495127178299313,0,0,0,0,0,1,0
0,1,0,0,1,0,0,0.5645480207886044,0,0,1,2,0,38,38.23387060223492,6,1,0,0,0,4,3,33,0,3,0,0,1,7,0,0.7968519774775855,44,1,0,55,0,0,2,0,5,38.66662380106969,1,0,1,0,0,1,0
1,1,2,0,2,0,0,0.04230979782833377,1,0,0,3,1,56,52.943774387174145,7,2,0,0,0,4,0,24,0,0,0,0,0,7,0,0.08758986451469442,50,1,0,54,0,0,2,0,4,25.807580964561293,0,0,0,0,0,1,0
3,1,0,1,3,0,0,0.008909758128437417,0,0,0,1,1,53,68.80023157311722,2,2,0,0,0,8,3,28,0,2,0,0,2,6,0,0.6475310339944857,36,1,0,57,0,0,2,1,6,25.96138775797647,0,0,0,1,0,1,0
1,1,0,1,1,0,0,0.5556115974994076,2,0,0,2,1,52,54.08013652064163,6,1,1,0,0,1,1,25,0,1,0,0,1,8,0,0.6475493526134852,58,1,1,51,0,0,1,0,6,30.89963958867243,0,1,0,0,0,0,0
2,0,1,1,2,0,0,0.9001417012792068,1,0,0,4,1,50,85.78867498816393,2,3,2,1,0,8,3,30,0,0,0,0,2,4,0,0.25472144214505577,49,4,0,53,0,1,4,0,7,2.3855440426738324,0,0,0,0,0,1,0
1,1,0,0,3,0,0,0.44186926285496975,0,0,0,3,2,53,79.24391428433957,7,2,0,0,0,2,1,36,0,2,0,0,2,4,0,0.25778805955968276,38,3,0,68,0,0,1,0,3,12.676682213599966,0,0,0,1,0,0,0
0,2,0,1,3,0,0,0.19544706525759004,0,0,1,1,2,39,16.711468697511023,2,1,0,0,0,0,0,13,0,0,0,0,0,4,0,0.4073020672922114,50,1,0,70,0,0,5,0,6,49.87214244396213,0,0,0,0,0,0,0
3,1,2,1,5,0,0,0.41491956859530243,1,0,0,1,4,58,49.944240807990546,4,2,1,0,0,3,0,19,0,2,0,0,2,8,0,0.10688044421040788,64,2,0,59,0,0,1,0,8,24.252417865293083,0,0,0,1,1,2,0
3,0,0,1,2,0,0,0.047160994030791326,0,0,0,1,4,51,50.645450929855684,6,3,0,1,0,2,2,24,0,0,0,0,1,7,0,0.4061542668737369,42,2,0,75,0,0,2,0,2,43.00523417779635,0,0,0,0,1,2,0
4,3,1,0,2,0,1,0.5046550233705637,1,1,0,2,2,56,96.00518574049602,5,0,0,0,0,7,2,29,0,1,0,0,0,3,0,0.5543770479998089,57,1,0,62,0,0,2,1,4,34.18738406708983,0,0,0,0,0,2,0
0,1,0,0,0,1,0,0.014535223359146254,1,0,1,2,3,55,23.740466748950578,3,2,1,0,0,2,0,31,0,0,0,0,1,4,1,0.12782990224032342,54,0,0,62,0,0,3,0,8,32.77204530993892,0,0,0,0,0,0,0
1,0,1,0,4,0,0,0.2917648755135237,1,0,1,2,1,42,68.75073616980208,7,0,1,0,0,2,1,33,0,1,0,0,4,5,0,0.9912318772135005,59,1,0,62,0,0,3,0,6,42.33931861257298,0,0,0,0,0,0,0
3,2,0,2,4,0,0,0.20192106054042813,0,0,0,7,1,43,7.935400300312063,1,1,1,0,0,1,1,31,0,3,0,0,0,8,0,0.7895843895573633,47,0,0,56,0,0,4,1,4,43.200582542031476,0,1,0,0,0,0,0
2,1,0,1,0,0,0,0.9509050731266968,1,0,1,3,1,53,86.53411638394503,6,2,0,0,0,4,1,39,0,1,0,0,1,2,0,0.860561333638093,52,3,0,52,0,0,1,0,8,15.944274979012508,0,0,1,0,1,1,0
2,1,0,2,2,0,0,0.9171074699429693,1,0,1,2,1,59,82.98749698299874,12,1,1,0,0,6,0,33,0,1,0,0,1,3,0,0.7561630939085319,48,2,0,58,0,0,2,1,3,49.597906267466676,1,0,0,0,0,0,0
3,1,0,1,3,0,0,0.4736567087412683,2,0,0,3,0,59,32.39026240023411,1,3,1,0,0,1,1,34,0,3,0,0,0,9,0,0.9443491103008358,41,1,0,62,0,0,2,0,1,39.74957581771936,0,0,0,0,0,1,0
0,2,1,2,2,0,0,0.5178526833771131,0,0,0,8,2,51,14.34531885428699,2,3,0,0,0,4,1,23,0,0,0,0,1,5,0,0.1869489963495109,46,1,0,64,0,0,1,0,4,13.577365250512864,0,0,1,0,0,2,0
2,0,0,1,1,0,0,0.43885167576116646,2,0,0,1,2,41,88.98796838956477,7,3,1,0,0,1,2,20,0,2,0,0,2,5,0,0.6024980667596557,60,1,0,60,0,0,1,0,5,35.37211357872987,0,0,0,0,0,0,0
3,2,1,1,1,0,0,0.6049854250200856,1,0,0,4,0,37,56.68474198401387,9,2,1,0,0,2,2,31,0,2,0,0,1,3,0,0.7566784565563502,49,3,0,53,1,0,2,0,10,46.5678939983657,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0.2343568169886674,0,1,1,3,8,51,46.13472132221503,4,2,0,0,0,2,0,44,0,3,0,0,1,5,0,0.862920203225096,56,0,0,67,0,0,2,0,4,28.412539537408875,0,1,0,0,0,1,0
1,1,0,5,3,0,0,0.3948095383265474,0,0,1,6,3,55,20.774000102351298,1,2,1,0,0,2,2,32,0,0,0,0,4,8,0,0.9876871490993375,38,4,0,59,0,0,2,0,2,16.741721788909366,0,0,0,0,0,2,0
3,2,1,1,4,0,0,0.9714508638595217,2,0,1,1,4,57,4.746116902425013,4,2,2,0,0,1,1,27,0,2,0,0,0,7,0,0.5769317912599673,51,2,0,68,0,0,0,0,4,19.63416203676024,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0.02649929242131599,2,0,0,3,2,40,68.14502124292999,2,0,1,0,0,5,1,31,0,0,0,0,1,4,0,0.2734820434893832,63,4,0,69,0,0,1,0,5,1.1374816933834986,0,0,0,1,0,0,0
3,0,1,0,1,0,0,0.2570694426042488,3,0,0,1,1,59,4.379108241444616,2,2,1,0,0,4,3,35,0,0,0,0,1,3,0,0.4491705179077008,51,1,0,58,0,0,1,0,6,25.192814450240093,0,0,0,0,0,3,0
2,0,0,1,2,0,0,0.837035446795213,0,0,1,2,0,61,76.41590920915621,2,1,1,0,0,2,2,39,0,0,0,0,1,5,0,0.5443668355253838,68,4,0,63,0,0,2,0,1,33.000969584791584,0,0,0,0,0,1,0
2,0,0,3,3,0,1,0.33429632309917046,0,0,1,4,2,44,79.86966342365935,1,1,0,0,0,0,1,28,0,2,0,0,0,2,0,0.36755498133465114,44,0,0,57,0,0,0,0,2,43.349403471979876,0,1,0,0,0,0,0
2,1,0,0,4,0,0,0.12248112646850695,1,0,0,5,1,56,70.30861999555333,6,1,0,0,0,0,1,39,0,1,0,0,3,5,0,0.0563254199472194,47,4,0,60,0,0,2,0,6,37.09456374521756,0,0,0,1,1,1,0
0,2,1,1,2,0,0,0.862467763671263,1,0,0,3,0,49,9.673876431461306,6,1,0,0,0,3,2,35,0,1,0,0,0,7,0,0.4164530249679348,49,1,0,45,0,0,2,0,7,35.70227601302962,0,0,0,1,1,0,0
1,1,0,1,2,0,0,0.2167708881834991,1,0,2,3,0,52,22.95988329537944,5,0,0,0,0,5,1,33,0,2,0,0,1,4,1,0.7474422292443147,50,4,0,55,0,0,3,0,9,38.57006588294291,0,0,0,0,0,2,0
1,3,1,1,1,0,0,0.7078589436788061,1,0,0,4,1,46,34.10008043463063,7,2,0,0,0,5,0,28,0,0,0,0,0,7,0,0.3251150417477279,53,2,0,82,0,0,3,1,4,42.381106784204775,0,0,0,0,0,2,0
4,2,0,1,2,0,0,0.4580177418846535,2,0,0,1,0,42,32.95726959327702,9,2,2,0,0,2,0,38,0,2,0,0,1,5,0,0.5724765532879947,56,2,0,64,0,0,2,1,3,1.8713628283070298,0,0,0,0,0,1,0
0,1,0,2,3,0,0,0.4150091059126272,1,0,0,2,3,40,52.386102750271114,2,4,2,0,0,5,1,28,0,0,0,0,1,4,0,0.12711973232742535,43,2,0,60,0,0,2,0,7,15.299841865810542,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0.703417220043965,1,0,0,1,1,37,38.57124076675102,5,0,0,0,0,5,3,30,0,1,0,0,1,7,0,0.5399168395821592,64,2,0,51,0,0,0,0,4,20.987519078196165,0,1,0,0,0,0,0
1,2,2,1,3,0,1,0.7565413661771327,1,0,2,1,2,53,36.33201976541734,5,2,1,0,0,0,1,34,0,2,0,0,0,11,1,0.5790463463753778,61,2,0,75,0,0,1,0,5,4.876309907933313,1,0,0,0,0,0,0
2,1,2,0,0,0,0,0.48405132759950875,1,0,0,2,0,44,13.789395204206627,3,1,1,0,0,1,0,30,0,1,0,0,1,3,0,0.21601772891094495,52,2,0,50,0,0,1,0,5,9.733421128051424,0,0,0,1,0,2,0
1,2,0,2,3,0,0,0.43907263287954257,0,0,0,3,2,34,17.210337363592608,8,3,0,0,0,7,1,25,0,0,0,0,2,5,0,0.9737722864956914,31,3,0,59,0,0,6,0,3,17.50159063079023,0,0,0,1,0,2,0
1,4,1,0,0,0,0,0.1254739442742393,1,0,0,7,5,56,55.41042049678314,3,0,3,0,0,2,1,36,0,0,0,0,1,5,0,0.008226512888440674,49,1,0,63,0,0,1,0,2,14.04999573754322,0,0,0,1,0,2,0
1,0,0,0,1,0,0,0.06601647557384593,0,0,0,4,1,44,64.06792096443593,3,4,2,1,0,1,0,37,0,2,0,0,1,9,0,0.4342042928945957,44,4,1,74,0,0,1,0,6,48.53909855660613,0,1,0,0,0,1,0
2,0,0,0,3,0,0,0.5904636347619346,0,0,0,0,3,48,3.6174889808361543,4,4,2,1,0,1,0,35,0,1,0,0,0,3,0,0.012282773460496221,63,3,0,57,0,0,2,0,8,39.45177956767203,0,0,0,0,0,0,0
3,2,1,1,3,0,0,0.5693764624888817,2,1,0,3,1,37,54.530200643788675,3,1,2,0,0,3,1,30,0,1,0,0,1,5,0,0.5499171597075005,46,4,0,64,0,0,0,0,5,36.87420779295103,0,0,0,0,0,3,0
3,2,0,0,3,0,0,0.6376268823269353,3,1,0,3,3,52,73.89358557994473,5,0,2,0,1,1,2,43,0,0,0,0,1,6,0,0.21014372028679762,40,2,0,71,0,0,3,0,4,21.86810479196159,0,0,0,0,1,2,0
1,0,1,0,2,0,0,0.2707548997785072,3,0,0,9,4,55,57.40211510649998,6,1,0,0,0,6,3,29,0,3,0,0,0,4,0,0.3711443090404237,45,1,0,69,0,0,0,1,8,29.64307103895203,0,0,0,1,0,1,0
2,3,2,0,2,0,0,0.6733793178564522,2,0,1,0,2,65,97.29506571120932,6,2,0,0,0,4,2,30,0,1,0,0,1,1,0,0.9930579812528899,44,1,0,55,0,0,1,0,4,48.32036177138586,0,0,0,0,0,1,0
2,1,0,0,1,0,0,0.8163502324171229,2,0,0,2,1,54,55.62623685035883,6,1,0,1,0,1,2,42,0,1,0,0,1,3,0,0.5930437647685335,48,4,0,71,0,0,2,0,2,38.08746053152457,0,0,0,0,0,1,0
0,0,2,0,1,0,0,0.18553067423409086,1,0,0,1,1,71,69.93470111902518,7,3,0,0,0,4,3,28,0,1,0,0,2,7,0,0.3562330738649835,55,1,0,69,0,0,3,0,5,17.968364718131166,0,0,0,0,0,0,0
6,2,0,3,1,0,0,0.8488472754702175,1,0,0,5,1,49,12.957800887619944,7,3,3,1,0,4,1,20,0,1,0,1,1,9,0,0.5970826975041931,50,2,0,69,0,0,2,0,9,41.32261214700556,0,0,0,0,0,2,0
2,0,0,2,2,0,0,0.17426807114139697,1,0,0,3,2,53,95.7403593756659,5,0,1,0,0,2,1,32,0,0,0,0,0,3,0,0.3594850784326683,70,3,0,66,0,0,3,1,7,40.92114132573587,0,0,1,1,0,1,0
1,0,1,0,0,0,0,0.9985056294646295,1,0,0,3,3,69,34.88151624247915,5,2,1,0,0,4,2,33,0,1,0,0,0,6,0,0.30438768019338336,39,3,0,69,0,0,2,0,6,36.321934828098854,0,0,0,1,0,1,0
5,0,1,0,3,0,0,0.25074247575387687,0,0,0,5,3,60,52.60732550220591,3,1,1,0,0,5,1,25,0,0,0,0,3,2,0,0.04768704398242363,43,1,0,64,0,0,2,1,1,11.283403586940354,0,0,0,0,0,2,0
2,1,1,2,3,0,0,0.8341027880236875,2,0,0,5,0,52,61.61533131053772,2,1,1,0,0,1,0,28,0,2,0,0,1,7,0,0.1394987192809869,43,3,0,58,0,0,1,0,5,6.521407344165667,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0.17369958289687704,0,0,0,3,1,48,22.060890037359922,11,3,1,0,0,3,0,33,0,1,0,0,2,5,0,0.17030927105152538,47,1,0,58,0,0,1,0,6,12.549706044110454,0,0,0,1,0,1,0
4,0,0,1,0,0,0,0.4907065490160163,0,0,0,4,3,41,78.55847515012229,6,1,2,0,0,5,1,26,0,1,0,0,2,8,0,0.09888629829828532,42,1,0,60,0,0,0,0,4,30.55026685535401,0,0,0,1,0,1,0
0,1,1,3,2,0,0,0.8967413001083404,1,1,0,5,2,49,47.016355105952115,6,2,2,0,0,3,2,39,1,0,0,0,2,2,0,0.6485068196768663,51,2,0,58,0,0,0,0,5,32.797273684736126,0,0,0,1,0,0,0
2,1,0,0,2,0,0,0.20275668137970915,1,0,0,2,3,67,21.72211720328263,7,3,0,0,0,4,0,26,0,1,0,0,2,2,0,0.5436023581856929,49,2,0,63,0,0,1,0,2,32.23070111427836,0,0,0,0,0,0,0
1,2,0,1,0,0,1,0.24433438322711198,0,0,0,4,4,50,89.60221783794185,3,3,0,0,0,3,2,39,0,1,0,0,1,6,0,0.7189702233647202,40,3,0,54,0,0,2,0,6,12.074986877510561,0,0,0,0,0,1,0
2,2,0,0,5,0,0,0.7336609393958203,1,0,0,5,4,41,57.35826477764619,5,3,0,0,0,1,1,32,0,2,0,0,0,3,0,0.5731431580002753,51,0,0,62,0,0,1,0,3,31.82940125722095,0,0,0,0,0,2,0
3,1,0,0,5,0,0,0.4714928680484015,0,1,0,2,4,50,82.9762331016605,4,3,0,0,0,2,2,29,0,0,1,1,0,4,0,0.24861899321185832,40,5,0,58,0,0,0,0,0,37.11311079084159,0,1,0,0,0,4,0
4,0,3,0,2,0,0,0.33064577147687413,3,0,0,2,2,62,67.06654568034467,3,1,0,0,0,3,2,27,0,2,0,0,0,2,0,0.19697185323076793,54,2,0,64,0,0,2,0,5,5.3290937623427,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0.49379494484024944,1,1,0,2,2,53,17.11787320401043,6,2,2,1,0,4,1,27,0,1,0,0,1,9,0,0.9962221784524566,49,2,0,57,0,0,2,0,5,48.30422567483742,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0.9250832808275425,1,0,0,4,3,55,66.26661677729693,3,2,2,0,0,0,2,44,0,2,0,0,1,3,0,0.3151733355870453,47,1,0,61,0,0,2,0,7,46.274645320993216,0,0,0,0,0,0,0
0,2,1,2,5,0,0,0.9624065653039171,2,0,0,2,2,37,93.83351129452177,8,2,1,0,0,3,0,28,0,1,0,0,1,5,0,0.6751613209322515,53,2,0,60,1,0,0,0,3,44.231943834181465,0,0,0,0,1,1,0
3,1,1,2,1,0,0,0.3737296216113517,0,0,1,2,4,57,47.595889391108884,2,3,0,0,0,5,1,32,0,1,0,0,0,6,0,0.7805332876952231,54,2,0,48,0,0,4,0,6,21.41470403561017,0,0,0,1,0,1,0
