file_create_count,file_update_count,file_delete_count,file_access_sensitive_docs,file_sensitive_word_matches,file_contains_card_number,file_contains_passport_data,file_confidentiality_score,archive_created_count,file_permission_changed_count,file_system_update_count,visited_webmail_allowed,visited_file_sharing_allowed,http_requests_count,upload_volume_MB,distinct_domains_accessed,visited_webmail,visited_file_sharing_site,vpn_activated,proxy_used,external_ip_contacted,site_contains_sensitive_words,dns_request_count,suspicious_dns_queries,non_http_traffic_count,used_ftp_or_smtp,upload_spike_detected,visited_risky_category_sites,site_category_diversity,external_upload_without_web_activity,site_semantic_risk_score,process_count,unknown_processes_started,admin_tools_used,time_in_terminal_sec,automation_tool_detected,screen_capture_tools_used,usb_devices_connected,usb_vendor_blacklisted,usb_file_copy_count,usb_copy_volume_MB,usb_executable_found,usb_encrypted_volume_found,usb_access_outside_hours,activity_outside_work_hours,activity_weekend_hours,clipboard_sensitive_matches,danger_score
6,4,0,0,0,0,0,0.0,0,0,10,0,1,287,0.3211479620997292,13,0,0,0,0,4,0,29,0,0,0,0,0,2,0,0.0001523010076707235,87,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
8,1,5,0,0,0,0,0.0,0,0,10,1,0,307,0.0,4,0,0,0,0,5,0,21,0,0,0,0,0,0,0,0.049802384290290824,83,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
4,3,2,0,0,0,0,0.08604734883597454,0,0,22,1,3,282,0.3620431174074139,6,0,0,0,0,9,0,24,0,0,0,0,0,1,0,0.0,89,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0
9,0,3,0,0,0,0,0.0648280433843859,0,0,16,2,0,299,2.624817243485264,4,0,0,0,0,4,0,21,0,0,0,0,0,4,0,0.05737046650958031,77,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0
6,2,3,0,0,0,0,0.03534829059486668,0,0,8,0,0,303,0.7100449088430328,7,0,0,0,0,2,0,39,0,0,0,0,0,1,0,0.0,97,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
5,2,4,0,0,0,0,0.0,0,0,15,1,1,278,0.0,8,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0,0,0,6,11.484457091967549,0,0,0,0,0,0,0
4,2,6,0,0,0,0,0.0,0,0,15,1,1,292,0.5419490776923854,10,0,0,0,0,5,0,36,0,0,0,0,0,4,0,0.01520964597767108,83,0,0,0,0,0,0,0,7,10.28682610696392,0,0,0,0,0,0,0
5,5,1,0,0,0,0,0.0,0,0,20,3,2,283,1.6161155965622902,14,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0.021415648123674816,82,0,0,0,0,0,0,0,7,8.99135713687492,0,0,0,0,0,0,0
8,4,1,0,0,0,0,0.012320480678448568,0,0,18,1,0,316,0.0,3,0,0,0,0,4,0,25,0,0,0,0,0,2,0,0.0,77,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,0.0,0,0,14,1,1,315,0.0,12,0,0,0,0,6,0,30,0,0,0,0,0,2,0,0.0,86,0,0,0,0,0,0,0,9,7.326493607290827,0,0,0,0,0,0,0
4,1,3,0,0,0,0,0.0,0,0,14,0,1,338,1.0925684960073991,9,0,0,0,0,6,0,38,0,0,0,0,0,3,0,0.00032111349054689085,69,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0
9,1,2,0,0,0,0,0.0,0,0,15,0,1,280,1.7463388613869317,6,0,0,0,0,4,0,30,0,0,0,0,0,5,0,0.0,90,0,0,0,0,0,0,0,3,11.337700968670646,0,0,0,0,0,0,0
4,4,3,0,0,0,0,0.058450321611930915,0,0,16,1,1,313,0.0,17,0,0,0,0,4,0,28,0,0,0,0,0,3,0,0.0,72,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
4,2,2,0,0,0,0,0.07821826079557602,0,0,17,1,0,274,2.251175542080688,5,0,0,0,0,7,0,28,0,0,0,0,0,6,0,0.030788557488557078,59,0,0,0,0,0,0,0,3,12.038844371688162,0,0,0,0,0,0,0
6,4,2,0,0,0,0,0.004091917539572113,0,0,12,0,1,269,0.0,9,0,0,0,0,7,0,35,0,0,0,0,0,3,0,0.0,75,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
7,1,3,0,0,0,0,0.0,0,0,17,0,1,329,0.0,12,0,0,0,0,5,0,20,0,0,0,0,0,1,0,0.0,91,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
8,3,2,0,0,0,0,0.06286252328412165,0,0,11,2,1,261,4.199443578333031,5,0,0,0,0,9,0,31,0,0,0,0,0,1,0,0.0,72,0,0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0
4,2,3,0,0,0,0,0.09216501119244594,0,0,15,1,0,320,0.0,7,0,0,0,0,7,0,24,0,0,0,0,0,3,0,0.09010824042157228,70,0,0,0,0,0,0,0,5,3.831002120732203,0,0,0,0,0,0,0
8,7,1,0,0,0,0,0.0,0,0,12,3,1,313,0.0,13,0,0,0,0,6,0,31,0,0,0,0,0,0,0,0.013451203406876666,74,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0
4,2,1,0,0,0,0,0.12358116200069387,0,0,9,2,0,255,0.0,7,0,0,0,0,2,0,42,0,0,0,0,0,2,0,0.04056982772457961,86,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
6,3,1,0,0,0,0,0.0,0,0,18,1,1,251,0.0,7,0,0,0,0,2,0,29,0,0,0,0,0,6,0,0.013174360766552979,87,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0
2,2,2,0,0,0,0,0.17193779062072967,0,0,12,0,0,316,0.0,12,0,0,0,0,8,0,28,0,0,0,0,0,2,0,0.02088368492418933,87,0,0,0,0,0,0,0,2,8.469970876894585,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0.0,0,0,16,1,2,283,0.0008909883750902332,9,0,0,0,0,2,0,33,0,0,0,0,0,2,0,0.0,63,0,0,0,0,0,0,0,9,0.0,0,0,0,0,0,0,0
6,5,1,0,0,0,0,0.0,0,0,15,2,0,293,4.220271164171246,13,0,0,0,0,7,0,34,0,0,0,0,0,1,0,0.0,71,0,0,0,0,0,0,0,3,9.332324483156341,0,0,0,0,0,0,0
5,3,4,0,0,0,0,0.0,0,0,12,1,1,298,0.0,14,0,0,0,0,6,0,28,0,0,0,0,0,2,0,0.058233260425078585,83,0,0,0,0,0,0,0,8,7.03641615793175,0,0,0,0,0,0,0
6,4,4,0,0,0,0,0.01591589453321057,0,0,11,1,1,346,1.7079519531044474,18,0,0,0,0,5,0,21,0,0,0,0,0,3,0,0.04476777153812998,93,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
2,4,2,0,0,0,0,0.0,0,0,17,0,1,261,1.7623666860840133,6,0,0,0,0,3,0,32,0,0,0,0,0,2,0,0.0,79,0,0,0,0,0,0,0,8,12.468917155347194,0,0,0,0,0,0,0
4,4,3,0,0,0,0,0.0,0,0,11,1,3,336,0.0,9,0,0,0,0,5,0,35,0,0,0,0,0,1,0,0.0,73,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0.0,0,0,16,0,1,309,2.858234037102062,6,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0.0,84,0,0,0,0,0,0,0,6,9.912586581920886,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0.1038377654765149,0,0,26,1,1,324,1.6320136975488466,13,0,0,0,0,8,0,24,0,0,0,0,0,2,0,0.03901714058082231,78,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0
3,2,2,0,0,0,0,0.0,0,0,13,0,1,313,1.1131062490675163,7,0,0,0,0,5,0,29,0,0,0,0,0,3,0,0.0,97,0,0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0
7,4,1,0,0,0,0,0.0,0,0,14,2,1,306,1.3854455102337189,11,0,0,0,0,7,0,39,0,0,0,0,0,2,0,0.0753816779456842,76,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
3,3,1,0,0,0,0,0.0,0,0,28,0,2,281,0.0,8,0,0,0,0,6,0,29,0,0,0,0,0,2,0,0.06591511624263346,76,0,0,0,0,0,0,0,4,13.286408282482311,0,0,0,0,0,0,0
3,3,3,0,0,0,0,0.031318447386498,0,0,17,2,0,276,2.6611498080780804,12,0,0,0,0,9,0,27,0,0,0,0,0,4,0,0.033172386457575566,73,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
3,2,2,0,0,0,0,0.0,0,0,15,0,2,357,0.3694209495621666,11,0,0,0,0,5,0,35,0,0,0,0,0,0,0,0.04689577687553276,72,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
3,5,2,0,0,0,0,0.02871333541229858,0,0,13,0,2,338,0.6760469622034163,8,0,0,0,0,3,0,33,0,0,0,0,0,2,0,0.0,83,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0
4,6,2,0,0,0,0,0.0,0,0,18,0,1,295,0.0,7,0,0,0,0,6,0,28,0,0,0,0,0,3,0,0.07952910363089252,98,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
4,3,1,0,0,0,0,0.06764418164947714,0,0,18,1,1,314,1.1395207143972939,6,0,0,0,0,8,0,36,0,0,0,0,0,1,0,0.0,72,0,0,0,0,0,0,0,10,8.074447180083515,0,0,0,0,0,0,0
4,2,1,0,0,0,0,0.0,0,0,19,1,0,289,3.3914457556217306,14,0,0,0,0,3,0,26,0,0,0,0,0,1,0,0.09486443473865558,100,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
3,5,1,0,0,0,0,0.0,0,0,11,2,1,283,3.1983133690572285,11,0,0,0,0,4,0,33,0,0,0,0,0,4,0,0.0,76,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,0.006416712562467415,0,0,23,1,1,289,1.1588379657979384,15,0,0,0,0,7,0,25,0,0,0,0,0,2,0,0.0,70,0,0,0,0,0,0,0,4,23.03638752104789,0,0,0,0,0,0,0
3,3,3,0,0,0,0,0.0,0,0,14,3,4,311,0.0,12,0,0,0,0,5,0,28,0,0,0,0,0,2,0,0.0,73,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
7,4,2,0,0,0,0,0.0,0,0,11,1,2,331,2.5507814759980296,12,0,0,0,0,6,0,26,0,0,0,0,0,1,0,0.0,76,0,0,0,0,0,0,0,3,9.955815140020297,0,0,0,0,0,0,0
6,5,1,0,0,0,0,0.17031726099180378,0,0,11,0,2,301,0.0,8,0,0,0,0,3,0,35,0,0,0,0,0,2,0,0.013867923098233795,87,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0.0,0,0,15,0,1,263,0.0,8,0,0,0,0,4,0,26,0,0,0,0,0,6,0,0.0,74,0,0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0.0,0,0,13,0,0,308,1.7236336064376472,13,0,0,0,0,4,0,24,0,0,0,0,0,3,0,0.0,67,0,0,0,0,0,0,0,3,4.936548476431509,0,0,0,0,0,0,0
0,2,3,0,0,0,0,0.15452571697547435,0,0,11,1,1,372,0.7624885329561455,12,0,0,0,0,7,0,27,0,0,0,0,0,2,0,0.0,83,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0.0,0,0,19,0,2,244,1.7284872294684528,11,0,0,0,0,6,0,24,0,0,0,0,0,1,0,0.0,81,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0
8,5,1,0,0,0,0,0.19234457948249534,0,0,14,1,3,276,0.0,15,0,0,0,0,6,0,22,0,0,0,0,0,1,0,0.0,68,0,0,0,0,0,0,0,3,21.699365880805427,0,0,0,0,0,0,0
8,3,2,0,0,0,0,0.0,0,0,15,0,2,296,0.7866141000106472,11,0,0,0,0,8,0,25,0,0,0,0,0,2,0,0.0,75,0,0,0,0,0,0,0,3,1.131404570530228,0,0,0,0,0,0,0
9,4,3,0,0,0,0,0.13510728924131393,0,0,19,1,1,326,2.29206028828413,9,0,0,0,0,4,0,19,0,0,0,0,0,3,0,0.0,84,0,0,0,0,0,0,0,9,0.0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0.11277802506338985,0,0,12,0,1,299,0.6139621453724755,10,0,0,0,0,2,0,23,0,0,0,0,0,1,0,0.0,81,0,0,0,0,0,0,0,7,9.36504116730488,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0.07978437798957666,0,0,21,2,0,244,0.090982952661504,9,0,0,0,0,7,0,31,0,0,0,0,0,2,0,0.027916821160585276,76,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
5,5,3,0,0,0,0,0.0591415509286386,0,0,12,0,0,252,0.0,8,0,0,0,0,8,0,33,0,0,0,0,0,1,0,0.0,64,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
2,5,2,0,0,0,0,0.1220282896417717,0,0,18,1,1,267,1.3627246531506108,11,0,0,0,0,4,0,30,0,0,0,0,0,1,0,0.0,96,0,0,0,0,0,0,0,6,0.9667612114023226,0,0,0,0,0,0,0
4,3,4,0,0,0,0,0.0,0,0,10,1,2,309,0.0,8,0,0,0,0,7,0,36,0,0,0,0,0,3,0,0.0270454259280495,79,0,0,0,0,0,0,0,4,8.761691671912327,0,0,0,0,0,0,0
3,5,2,0,0,0,0,0.031085819079481138,0,0,11,3,2,252,0.0,13,0,0,0,0,3,0,31,0,0,0,0,0,1,0,0.004994347720460649,83,0,0,0,0,0,0,0,6,3.231854824582059,0,0,0,0,0,0,0
6,3,1,0,0,0,0,0.12838168598535613,0,0,18,1,1,314,0.0,11,0,0,0,0,4,0,39,0,0,0,0,0,3,0,0.0,71,0,0,0,0,0,0,0,3,10.578141808207961,0,0,0,0,0,0,0
6,5,5,0,0,0,0,0.0,0,0,16,1,3,322,0.740423779883482,7,0,0,0,0,2,0,28,0,0,0,0,0,3,0,0.029215708321765496,94,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0
6,1,4,0,0,0,0,0.0,0,0,13,0,0,304,0.020035846998809392,10,0,0,0,0,5,0,25,0,0,0,0,0,2,0,0.07209725029009449,69,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
6,6,3,0,0,0,0,0.03670958417338604,0,0,15,1,1,295,0.0,13,0,0,0,0,5,0,31,0,0,0,0,0,3,0,0.10535592616030115,93,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
4,5,4,0,0,0,0,0.0,0,0,11,1,1,303,0.0,11,0,0,0,0,3,0,36,0,0,0,0,0,0,0,0.0796334999141442,80,0,0,0,0,0,0,0,4,0.1934407081175429,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0.0,0,0,16,1,1,308,1.343889215628995,6,0,0,0,0,8,0,28,0,0,0,0,0,3,0,0.019210103600294827,82,0,0,0,0,0,0,0,5,4.861847915619389,0,0,0,0,0,0,0
4,1,2,0,0,0,0,0.0,0,0,13,0,1,299,0.0,5,0,0,0,0,7,0,22,0,0,0,0,0,2,0,0.06754261653495028,81,0,0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0
2,1,2,0,0,0,0,0.0,0,0,12,2,0,259,0.29387059677337557,10,0,0,0,0,4,0,35,0,0,0,0,0,5,0,0.0,90,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0.0,0,0,18,2,0,331,0.0,11,0,0,0,0,7,0,29,0,0,0,0,0,4,0,0.0,66,0,0,0,0,0,0,0,5,1.8823327270113395,0,0,0,0,0,0,0
6,5,3,0,0,0,0,0.0,0,0,13,1,1,271,0.0,16,0,0,0,0,4,0,42,0,0,0,0,0,3,0,0.0,70,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0
4,3,1,0,0,0,0,0.002186574218222265,0,0,22,0,0,321,1.0768699144329048,11,0,0,0,0,4,0,29,0,0,0,0,0,2,0,0.036453182250118225,75,0,0,0,0,0,0,0,6,3.5116546762708407,0,0,0,0,0,0,0
8,3,0,0,0,0,0,0.09562950020913462,0,0,26,0,3,369,1.253909496512265,7,0,0,0,0,5,0,35,0,0,0,0,0,3,0,0.0,68,0,0,0,0,0,0,0,7,0.0,0,0,0,0,0,0,0
1,5,4,0,0,0,0,0.0,0,0,10,0,1,331,0.0,10,0,0,0,0,7,0,30,0,0,0,0,0,2,0,0.0,61,0,0,0,0,0,0,0,5,14.041659401003963,0,0,0,0,0,0,0
8,3,2,0,0,0,0,0.0,0,0,9,2,1,327,0.21051940204666775,5,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0.06941004694270807,80,0,0,0,0,0,0,0,6,1.799143695464168,0,0,0,0,0,0,0
7,2,1,0,0,0,0,0.08378305352294807,0,0,12,1,3,280,0.9249079722542535,6,0,0,0,0,6,0,37,0,0,0,0,0,2,0,0.03386042606750917,89,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0
4,2,3,0,0,0,0,0.0,0,0,13,2,0,341,0.3503498986180058,14,0,0,0,0,4,0,36,0,0,0,0,0,1,0,0.0,92,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0
7,3,1,0,0,0,0,0.0,0,0,14,1,0,332,0.0,3,0,0,0,0,9,0,25,0,0,0,0,0,3,0,0.0,70,0,0,0,0,0,0,0,5,3.770902204267797,0,0,0,0,0,0,0
4,3,3,0,0,0,0,0.0,0,0,11,0,1,291,0.0,16,0,0,0,0,7,0,27,0,0,0,0,0,2,0,0.0,79,0,0,0,0,0,0,0,5,3.1996519114516304,0,0,0,0,0,0,0
4,5,3,0,0,0,0,0.0,0,0,12,0,1,294,0.0,13,0,0,0,0,5,0,36,0,0,0,0,0,1,0,0.0,87,0,0,0,0,0,0,0,6,15.994709401137895,0,0,0,0,0,0,0
5,3,2,0,0,0,0,0.0,0,0,11,1,0,325,2.5841206686530453,10,0,0,0,0,3,0,33,0,0,0,0,0,2,0,0.0,84,0,0,0,0,0,0,0,2,10.547778142766568,0,0,0,0,0,0,0
8,1,1,0,0,0,0,0.0,0,0,16,1,1,349,0.7822557538654524,8,0,0,0,0,4,0,40,0,0,0,0,0,1,0,0.0,63,0,0,0,0,0,0,0,5,6.868752232028936,0,0,0,0,0,0,0
4,3,1,0,0,0,0,0.14883946776914284,0,0,10,0,3,333,4.169425842462032,13,0,0,0,0,7,0,34,0,0,0,0,0,1,0,0.0,77,0,0,0,0,0,0,0,5,1.6343176058713194,0,0,0,0,0,0,0
4,4,1,0,0,0,0,0.07454472820569326,0,0,14,1,0,302,0.0,6,0,0,0,0,7,0,42,0,0,0,0,0,2,0,0.01869185725008349,78,0,0,0,0,0,0,0,8,8.515763202461846,0,0,0,0,0,0,0
3,2,2,0,0,0,0,0.0,0,0,20,0,2,288,0.0,10,0,0,0,0,2,0,24,0,0,0,0,0,1,0,0.026125503510525575,90,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0
2,3,4,0,0,0,0,0.19743967444800292,0,0,14,1,0,251,0.0,8,0,0,0,0,9,0,30,0,0,0,0,0,1,0,0.0,82,0,0,0,0,0,0,0,4,6.841632086089545,0,0,0,0,0,0,0
3,1,3,0,0,0,0,0.03583445110760033,0,0,14,0,2,264,0.0,5,0,0,0,0,3,0,33,0,0,0,0,0,1,0,0.0,72,0,0,0,0,0,0,0,6,0.0,0,0,0,0,0,0,0
4,3,3,0,0,0,0,0.13924559414830676,0,0,15,1,0,295,2.12028763734254,8,0,0,0,0,6,0,31,0,0,0,0,0,2,0,0.032206188392505435,78,0,0,0,0,0,0,0,4,0.8198881382471936,0,0,0,0,0,0,0
7,1,4,0,0,0,0,0.01343281002678751,0,0,12,2,1,280,0.0,7,0,0,0,0,5,0,36,0,0,0,0,0,1,0,0.10526487147291562,82,0,0,0,0,0,0,0,6,4.349410383678986,0,0,0,0,0,0,0
2,4,1,0,0,0,0,0.0,0,0,13,1,0,242,0.0,9,0,0,0,0,10,0,27,0,0,0,0,0,2,0,0.007561553608342101,71,0,0,0,0,0,0,0,6,19.63085884681505,0,0,0,0,0,0,0
10,2,4,0,0,0,0,0.08671874128277389,0,0,12,2,1,285,1.477646566900731,9,0,0,0,0,3,0,29,0,0,0,0,0,4,0,0.06401661519358642,94,0,0,0,0,0,0,0,1,7.062309747670698,0,0,0,0,0,0,0
6,3,1,0,0,0,0,0.0227991163709061,0,0,21,1,1,335,2.9961952669755685,8,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0.0,96,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0.0,0,0,15,3,1,288,0.0,8,0,0,0,0,7,0,29,0,0,0,0,0,2,0,0.08555536458385252,75,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0
6,1,2,0,0,0,0,0.0,0,0,13,0,2,335,0.0,12,0,0,0,0,4,0,35,0,0,0,0,0,1,0,0.03958271030467628,68,0,0,0,0,0,0,0,9,0.0,0,0,0,0,0,0,0
5,4,1,0,0,0,0,0.20350091093347894,0,0,19,0,1,310,0.0,11,0,0,0,0,6,0,34,0,0,0,0,0,2,0,0.0,88,0,0,0,0,0,0,0,3,8.809151690332452,0,0,0,0,0,0,0
5,4,3,0,0,0,0,0.0,0,0,19,0,1,304,0.0,13,0,0,0,0,6,0,29,0,0,0,0,0,1,0,0.0015879728290725374,89,0,0,0,0,0,0,0,4,0.7567354061338614,0,0,0,0,0,0,0
